Price,Airline_encoded,Source_encoded,Additional_Info_encoded,Destination_encoded,Total_Stops_encoded,Month,Day,Dep_Hour,dep_day_encoded,DayOfWeek_encoded,Dep_Day_encoded,Duration_Minutes,Route1_encoded,Route2_encoded,Route3_encoded,Route4_encoded,Route5_encoded,Route6_encoded
3943,3,0,8,2,0.0,6,1,4,3,2,3,170,0,13,29,13,5,1
13626,4,3,8,0,2.0,6,12,6,2,6,2,330,2,7,3,13,5,1
9663,4,3,5,0,2.0,5,12,20,1,3,1,800,2,7,3,13,5,1
6093,6,2,5,1,2.0,6,15,7,2,2,2,540,3,20,6,13,5,1
11717,4,0,8,5,2.0,3,12,21,3,5,3,615,0,7,8,13,5,1
14781,4,3,8,0,2.0,5,18,20,1,2,1,800,2,7,3,13,5,1
7229,4,0,8,2,0.0,5,3,6,2,0,2,165,0,13,29,13,5,1
3898,2,0,8,2,0.0,6,1,20,1,2,1,165,0,13,29,13,5,1
14714,4,2,8,1,2.0,6,3,22,3,1,3,825,3,7,6,13,5,1
7005,6,2,8,1,2.0,5,27,11,2,1,2,560,3,7,6,13,5,1
3597,3,1,8,4,0.0,6,15,14,0,2,0,140,4,8,29,13,5,1
4413,8,3,7,0,0.0,3,18,6,2,1,2,160,2,5,29,13,5,1
15353,6,2,8,1,2.0,3,6,10,2,6,2,535,3,7,6,13,5,1
3943,3,0,8,2,0.0,5,1,10,2,6,2,170,0,13,29,13,5,1
6297,3,1,8,4,0.0,3,15,13,0,0,0,135,4,8,29,13,5,1
6144,3,0,8,5,0.0,3,9,20,1,2,1,175,0,13,29,13,5,1
12257,1,2,8,1,1.0,5,21,18,1,5,1,1470,3,28,4,5,5,1
15129,4,2,8,1,1.0,5,21,13,0,5,0,1390,3,0,4,5,5,1
10368,4,2,5,1,1.0,6,24,5,2,1,2,1375,3,28,4,5,5,1
13029,4,2,5,1,1.0,5,9,9,2,4,2,560,3,28,4,5,5,1
9416,1,3,8,0,1.0,6,6,12,0,4,0,1390,2,2,4,3,5,1
6934,1,2,8,1,0.0,6,3,18,1,1,1,185,3,10,29,13,5,1
11467,4,3,8,0,2.0,5,21,20,1,5,1,1080,2,14,3,13,5,1
6795,6,2,8,1,2.0,6,3,15,0,1,0,615,3,7,6,13,5,1
5198,3,3,8,0,0.0,3,27,15,0,6,0,155,2,5,29,13,5,1
14053,4,2,5,1,2.0,3,9,17,1,2,1,1525,3,7,6,13,5,1
7927,10,3,8,0,2.0,4,1,7,2,1,2,975,2,14,3,13,5,1
4462,3,3,8,0,0.0,3,18,10,2,1,2,165,2,5,29,13,5,1
5048,2,0,8,2,0.0,4,27,7,2,2,2,175,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,24,20,1,0,1,1655,2,7,3,13,5,1
15411,6,2,8,1,2.0,3,3,8,2,3,2,595,3,7,6,13,5,1
4462,3,3,8,0,0.0,3,18,17,1,1,1,160,2,5,29,13,5,1
5678,4,4,8,3,0.0,3,27,15,0,6,0,90,1,19,29,13,5,1
15764,4,2,8,1,2.0,3,6,9,2,6,2,1110,3,7,6,13,5,1
17024,4,2,8,1,2.0,3,6,22,3,6,3,1285,3,7,6,13,5,1
3100,1,4,8,3,0.0,6,18,6,2,5,2,80,1,19,29,13,5,1
7229,4,0,8,2,0.0,5,1,18,1,6,1,185,0,13,29,13,5,1
4804,3,3,8,0,0.0,4,24,14,0,6,0,150,2,5,29,13,5,1
5769,4,0,5,2,0.0,6,24,8,2,1,2,180,0,13,29,13,5,1
4384,0,3,8,0,0.0,3,18,19,1,1,1,150,2,5,29,13,5,1
6587,1,2,8,1,2.0,6,27,5,2,4,2,1535,3,40,6,13,5,1
7832,4,0,5,5,2.0,3,21,5,2,4,2,805,0,7,8,13,5,1
7082,1,1,8,4,0.0,3,15,11,2,0,2,135,4,8,29,13,5,1
6300,8,1,8,4,0.0,3,15,8,2,0,2,135,4,8,29,13,5,1
14571,4,3,8,0,2.0,6,6,8,2,4,2,475,2,7,3,13,5,1
3943,3,0,8,2,0.0,6,27,13,0,4,0,170,0,13,29,13,5,1
6878,6,2,8,1,2.0,5,21,14,0,5,0,600,3,20,6,13,5,1
1965,8,4,7,3,0.0,4,1,5,2,1,2,90,1,19,29,13,5,1
9187,10,3,8,0,2.0,5,21,17,1,5,1,1065,2,14,3,13,5,1
4441,1,0,8,5,0.0,3,24,21,3,3,3,165,0,13,29,13,5,1
10067,3,0,8,5,0.0,3,1,8,2,0,2,180,0,13,29,13,5,1
5054,3,2,8,1,2.0,6,27,20,1,4,1,305,3,7,6,13,5,1
7005,6,2,8,1,2.0,6,6,6,2,4,2,900,3,7,6,13,5,1
12121,4,3,8,0,2.0,5,15,9,2,6,2,690,2,14,3,13,5,1
5912,3,2,8,1,2.0,5,27,15,0,1,0,290,3,6,6,13,5,1
5192,0,3,8,0,2.0,4,1,7,2,1,2,710,2,14,3,13,5,1
3597,3,1,8,4,0.0,6,9,13,0,3,0,140,4,8,29,13,5,1
8016,4,0,8,5,0.0,3,9,18,1,2,1,160,0,13,29,13,5,1
2050,1,4,8,3,0.0,3,15,15,0,0,0,85,1,19,29,13,5,1
4839,8,0,7,5,0.0,3,21,9,2,4,2,175,0,13,29,13,5,1
4049,3,4,8,3,0.0,5,27,6,2,1,2,90,1,19,29,13,5,1
6216,10,2,8,1,0.0,6,18,6,2,5,2,190,3,10,29,13,5,1
3841,8,3,7,0,0.0,6,21,22,3,0,3,140,2,5,29,13,5,1
3815,8,3,7,0,0.0,3,15,6,2,0,2,160,2,5,29,13,5,1
5176,1,0,8,2,0.0,4,3,17,1,6,1,165,0,13,29,13,5,1
2017,8,4,8,3,0.0,5,9,22,3,4,3,90,1,19,29,13,5,1
9187,10,3,8,0,2.0,5,9,7,2,4,2,1555,2,14,3,13,5,1
11598,10,0,8,5,0.0,3,9,9,2,2,2,165,0,13,29,13,5,1
13014,4,2,8,1,1.0,6,1,19,1,2,1,1025,3,28,4,5,5,1
10262,4,2,5,1,2.0,6,1,19,1,2,1,1040,3,7,6,13,5,1
9916,1,2,8,1,1.0,4,9,20,1,5,1,1380,3,9,4,5,5,1
14231,4,3,8,0,2.0,3,24,16,1,3,1,1145,2,7,3,13,5,1
7229,4,0,5,2,0.0,6,15,11,2,2,2,175,0,13,29,13,5,1
6316,3,2,8,1,2.0,3,27,17,1,6,1,505,3,7,6,13,5,1
4384,0,3,8,0,0.0,3,9,10,2,2,2,155,2,5,29,13,5,1
13381,1,2,8,1,1.0,6,12,16,1,6,1,1580,3,9,4,5,5,1
4332,3,1,8,4,0.0,5,12,11,2,3,2,145,4,8,29,13,5,1
8907,1,2,8,1,2.0,6,15,13,0,2,0,570,3,6,6,13,5,1
4804,3,3,8,0,0.0,6,12,4,3,6,3,155,2,5,29,13,5,1
15407,1,2,8,1,2.0,3,6,7,2,6,2,1480,3,7,6,13,5,1
12898,4,2,5,1,2.0,5,27,10,2,1,2,1105,3,7,6,13,5,1
6883,6,2,8,1,2.0,3,27,13,0,6,0,480,3,7,6,13,5,1
3543,8,1,7,4,0.0,5,3,17,1,0,1,140,4,8,29,13,5,1
4284,3,0,8,2,0.0,5,6,1,3,1,3,165,0,13,29,13,5,1
2437,3,4,8,3,0.0,5,3,21,3,0,3,90,1,19,29,13,5,1
4174,8,3,8,0,0.0,4,18,22,3,4,3,140,2,5,29,13,5,1
14781,4,3,8,0,2.0,5,21,20,1,5,1,960,2,7,3,13,5,1
14960,1,3,8,0,1.0,5,21,16,1,5,1,970,2,15,9,3,5,1
5769,4,0,5,2,0.0,6,27,11,2,4,2,175,0,13,29,13,5,1
4812,8,2,8,1,2.0,4,24,8,2,6,2,270,3,37,6,13,5,1
9345,10,3,8,0,2.0,5,18,7,2,2,2,975,2,14,3,13,5,1
4864,3,3,8,0,2.0,5,15,7,2,6,2,330,2,2,3,13,5,1
7295,3,1,8,4,0.0,3,6,19,1,6,1,140,4,8,29,13,5,1
10231,1,2,8,1,1.0,6,12,22,3,6,3,1275,3,16,4,5,5,1
14714,4,2,8,1,2.0,6,1,14,0,2,0,300,3,7,6,13,5,1
12032,4,2,8,1,2.0,3,27,19,1,6,1,1470,3,7,6,13,5,1
4544,4,0,5,2,0.0,4,15,15,0,1,0,175,0,13,29,13,5,1
10844,4,3,5,0,2.0,5,15,6,2,6,2,705,2,7,3,13,5,1
12476,10,0,8,5,2.0,3,3,6,2,3,2,355,0,0,8,13,5,1
11087,4,0,5,5,2.0,3,12,20,1,5,1,1585,0,7,8,13,5,1
10703,1,2,8,1,3.0,6,6,5,2,4,2,2280,3,38,23,4,1,1
6734,3,2,8,1,2.0,5,9,8,2,4,2,835,3,20,6,13,5,1
7832,4,0,5,5,2.0,3,21,14,0,4,0,375,0,7,8,13,5,1
11516,1,3,8,0,1.0,4,1,5,2,1,2,1045,2,25,9,3,5,1
3850,3,1,8,4,0.0,3,18,7,2,1,2,140,4,8,29,13,5,1
17229,4,2,8,1,1.0,3,9,13,0,2,0,870,3,29,4,5,5,1
3873,8,3,8,0,0.0,6,27,22,3,4,3,140,2,5,29,13,5,1
4160,4,4,5,3,0.0,4,3,7,2,6,2,85,1,19,29,13,5,1
7670,6,2,8,1,2.0,5,18,12,0,2,0,490,3,7,6,13,5,1
10031,4,3,5,0,2.0,3,24,8,2,3,2,475,2,7,3,13,5,1
11150,4,2,5,1,1.0,6,27,13,0,4,0,1390,3,0,4,5,5,1
9134,4,0,5,5,2.0,3,15,11,2,0,2,405,0,7,8,13,5,1
4423,8,0,8,2,0.0,5,18,9,2,2,2,170,0,13,29,13,5,1
3807,0,3,8,0,0.0,6,21,22,3,0,3,150,2,5,29,13,5,1
7480,1,2,8,1,2.0,5,21,6,2,5,2,1640,3,33,6,13,5,1
4423,3,0,8,2,0.0,5,6,6,2,1,2,165,0,13,29,13,5,1
4823,3,0,8,2,0.0,6,18,16,1,5,1,180,0,13,29,13,5,1
12102,10,3,8,0,2.0,3,24,17,1,3,1,1645,2,14,3,13,5,1
15342,6,2,5,1,2.0,3,6,9,2,6,2,615,3,7,6,13,5,1
10844,4,3,5,0,2.0,5,6,16,1,1,1,365,2,7,3,13,5,1
7480,1,2,8,1,2.0,6,12,9,2,6,2,1420,3,33,6,13,5,1
4227,1,3,8,0,2.0,4,1,19,1,1,1,580,2,20,3,13,5,1
7690,1,2,8,1,2.0,6,9,9,2,3,2,1420,3,33,6,13,5,1
8224,8,3,8,0,2.0,5,18,15,0,2,0,330,2,23,3,13,5,1
5823,10,0,8,2,0.0,4,18,19,1,4,1,165,0,13,29,13,5,1
9134,4,0,5,5,2.0,3,15,8,2,0,2,570,0,7,8,13,5,1
26890,4,0,8,5,2.0,3,1,16,1,0,1,470,0,7,8,13,5,1
8366,1,3,8,0,2.0,6,9,9,2,3,2,1350,2,7,3,13,5,1
7480,1,2,8,1,2.0,6,1,5,2,2,2,1535,3,40,6,13,5,1
14781,4,3,8,0,2.0,5,12,16,1,3,1,365,2,7,3,13,5,1
13990,1,3,8,0,1.0,3,24,5,2,3,2,2480,2,15,9,3,5,1
8245,1,2,8,1,1.0,3,21,17,1,4,1,1560,3,20,4,5,5,1
10262,4,2,5,1,2.0,6,24,10,2,1,2,540,3,7,6,13,5,1
12739,4,3,8,0,2.0,6,12,6,2,6,2,1330,2,7,3,13,5,1
7575,6,2,8,1,2.0,5,21,11,2,5,2,470,3,7,6,13,5,1
11633,1,0,8,5,0.0,3,18,17,1,1,1,165,0,13,29,13,5,1
10368,4,2,5,1,1.0,6,15,5,2,2,2,810,3,28,4,5,5,1
13817,4,0,8,5,2.0,3,12,16,1,5,1,365,0,7,8,13,5,1
14231,4,3,8,0,2.0,3,24,13,0,3,0,520,2,7,3,13,5,1
6992,4,0,5,5,2.0,3,21,11,2,4,2,680,0,7,8,13,5,1
6961,1,0,8,2,0.0,6,21,6,2,0,2,165,0,13,29,13,5,1
16263,4,2,8,1,1.0,6,1,20,1,2,1,505,3,1,4,5,5,1
14714,4,2,8,1,2.0,6,27,7,2,4,2,330,3,7,6,13,5,1
7740,6,2,8,1,2.0,6,24,7,2,1,2,810,3,7,6,13,5,1
11087,4,0,5,5,2.0,3,18,11,2,1,2,520,0,7,8,13,5,1
14486,6,2,8,1,2.0,3,21,8,2,4,2,450,3,7,6,13,5,1
6442,3,2,8,1,2.0,5,21,11,2,5,2,375,3,20,6,13,5,1
10361,1,3,8,0,1.0,5,18,12,0,2,0,1830,2,2,4,3,5,1
5320,0,3,8,0,2.0,5,12,7,2,3,2,955,2,14,3,13,5,1
10368,4,2,5,1,1.0,6,15,9,2,2,2,1615,3,28,4,5,5,1
4174,8,3,8,0,0.0,5,15,17,1,6,1,150,2,5,29,13,5,1
8151,1,2,8,1,2.0,5,21,17,1,5,1,875,3,6,6,13,5,1
12557,4,2,8,1,2.0,3,21,16,1,4,1,1610,3,7,6,13,5,1
6961,1,0,8,2,0.0,6,15,10,2,2,2,165,0,13,29,13,5,1
4441,1,0,8,2,0.0,4,9,21,3,5,3,170,0,13,29,13,5,1
2753,8,4,8,3,0.0,3,15,22,3,0,3,85,1,19,29,13,5,1
3841,8,3,7,0,0.0,4,6,22,3,2,3,140,2,5,29,13,5,1
5022,1,2,8,1,2.0,4,6,6,2,2,2,1010,3,6,6,13,5,1
5201,1,2,8,1,0.0,6,6,5,2,4,2,170,3,10,29,13,5,1
6934,1,2,8,1,0.0,6,3,14,0,1,0,180,3,10,29,13,5,1
5699,3,3,8,0,2.0,4,1,17,1,1,1,280,2,33,3,13,5,1
5088,10,0,8,2,0.0,6,27,19,1,4,1,165,0,13,29,13,5,1
8601,6,2,8,1,2.0,3,21,8,2,4,2,650,3,7,6,13,5,1
11319,3,3,8,0,2.0,5,15,9,2,6,2,295,2,36,3,13,5,1
3838,3,4,8,3,0.0,3,9,21,3,2,3,85,1,19,29,13,5,1
14388,4,3,8,0,2.0,5,12,16,1,3,1,1010,2,7,3,13,5,1
10824,4,2,5,1,1.0,6,15,9,2,2,2,1620,3,21,4,5,5,1
5177,4,2,5,1,2.0,4,6,13,0,2,0,360,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,27,11,2,4,2,450,3,7,6,13,5,1
13626,4,3,8,0,2.0,6,12,8,2,6,2,685,2,7,3,13,5,1
13381,1,2,8,1,1.0,6,24,6,2,1,2,1490,3,9,4,5,5,1
18211,1,2,8,1,1.0,3,9,18,1,2,1,1485,3,32,4,5,5,1
6653,6,2,8,1,1.0,3,21,13,0,4,0,485,3,20,22,5,5,1
14781,4,3,8,0,2.0,5,12,14,0,3,0,570,2,7,3,13,5,1
11458,1,3,8,0,1.0,5,6,9,2,1,2,955,2,7,7,3,5,1
10844,4,3,5,0,2.0,6,9,6,2,3,2,800,2,7,3,13,5,1
3342,3,4,8,3,0.0,5,24,2,3,0,3,90,1,19,29,13,5,1
10262,4,2,5,1,2.0,6,24,18,1,1,1,1100,3,7,6,13,5,1
5277,3,1,8,4,0.0,6,24,22,3,1,3,140,4,8,29,13,5,1
4441,1,0,8,5,0.0,3,24,6,2,3,2,165,0,13,29,13,5,1
3543,8,1,7,4,0.0,5,3,8,2,0,2,135,4,8,29,13,5,1
13912,1,0,8,5,2.0,3,6,6,2,6,2,330,0,7,8,13,5,1
9315,6,2,8,1,2.0,5,27,6,2,1,2,740,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,1,22,3,2,3,335,3,7,6,13,5,1
12199,1,2,8,1,1.0,6,27,17,1,4,1,1560,3,20,4,5,5,1
5277,3,1,8,4,0.0,5,27,22,3,1,3,140,4,8,29,13,5,1
6117,1,3,8,0,1.0,6,12,9,2,6,2,1170,2,2,14,3,5,1
5734,3,0,8,5,0.0,3,24,10,2,3,2,170,0,13,29,13,5,1
8627,0,2,8,1,2.0,3,6,20,1,6,1,660,3,6,6,13,5,1
6795,6,2,8,1,2.0,6,15,11,2,2,2,830,3,7,6,13,5,1
5601,3,2,8,1,0.0,5,21,14,0,5,0,195,3,10,29,13,5,1
7229,4,0,8,2,0.0,4,21,17,1,3,1,180,0,13,29,13,5,1
8330,3,2,8,1,2.0,5,9,15,0,4,0,630,3,7,6,13,5,1
4823,3,0,8,2,0.0,5,3,8,2,0,2,170,0,13,29,13,5,1
13759,4,3,8,0,2.0,3,24,19,1,3,1,1610,2,7,3,13,5,1
10231,1,2,8,1,1.0,6,12,5,2,6,2,1600,3,0,4,5,5,1
12898,4,2,5,1,2.0,5,27,19,1,1,1,1425,3,7,6,13,5,1
19225,4,0,8,5,2.0,3,6,5,2,6,2,280,0,7,8,13,5,1
4995,4,4,5,3,0.0,5,27,7,2,1,2,85,1,19,29,13,5,1
5298,3,2,8,1,2.0,6,12,6,2,6,2,320,3,20,6,13,5,1
9254,4,2,5,1,1.0,3,21,10,2,4,2,1950,3,21,4,5,5,1
5177,4,2,5,1,2.0,4,6,14,0,2,0,300,3,7,6,13,5,1
9345,10,3,8,0,2.0,5,21,20,1,5,1,1625,2,14,3,13,5,1
10844,4,3,5,0,2.0,5,6,8,2,1,2,475,2,7,3,13,5,1
15428,1,2,8,1,1.0,3,3,5,2,3,2,1545,3,34,4,5,5,1
7255,3,2,8,1,2.0,5,21,16,1,5,1,300,3,7,6,13,5,1
12898,4,2,5,1,2.0,5,21,9,2,5,2,1655,3,7,6,13,5,1
8707,3,0,8,5,2.0,3,1,13,0,0,0,295,0,21,8,13,5,1
10262,4,2,5,1,2.0,6,3,18,1,1,1,1100,3,7,6,13,5,1
13067,4,3,8,0,2.0,5,6,20,1,1,1,870,2,14,3,13,5,1
10262,4,2,5,1,2.0,6,6,19,1,4,1,1395,3,7,6,13,5,1
4460,1,3,8,0,0.0,4,9,20,1,5,1,155,2,5,29,13,5,1
14571,4,3,8,0,2.0,5,24,14,0,0,0,570,2,7,3,13,5,1
10178,1,2,8,1,1.0,6,9,19,1,3,1,1410,3,0,4,5,5,1
7718,8,1,8,4,0.0,3,1,17,1,0,1,140,4,8,29,13,5,1
16376,4,2,8,1,2.0,5,21,2,3,5,3,620,3,7,6,13,5,1
5678,4,4,8,3,0.0,6,6,19,1,4,1,90,1,19,29,13,5,1
9103,6,2,8,1,2.0,5,9,10,2,4,2,505,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,6,13,0,4,0,925,3,7,6,13,5,1
5583,8,2,8,1,2.0,6,24,15,0,1,0,380,3,33,6,13,5,1
4823,3,0,8,2,0.0,4,24,18,1,6,1,175,0,13,29,13,5,1
4544,4,0,5,2,0.0,4,15,18,1,1,1,185,0,13,29,13,5,1
8759,0,2,8,1,2.0,5,18,7,2,2,2,330,3,6,6,13,5,1
6152,0,2,8,1,2.0,6,24,7,2,1,2,330,3,6,6,13,5,1
11087,4,0,5,5,2.0,3,18,11,2,1,2,1365,0,7,8,13,5,1
11432,1,3,8,0,1.0,6,6,8,2,4,2,725,2,28,9,3,5,1
3815,8,3,7,0,0.0,3,27,17,1,6,1,150,2,5,29,13,5,1
8662,10,3,8,0,2.0,4,1,17,1,1,1,965,2,14,3,13,5,1
17261,4,0,8,5,2.0,3,6,11,2,6,2,1425,0,7,8,13,5,1
4860,3,3,8,0,2.0,4,9,19,1,5,1,275,2,33,3,13,5,1
13442,1,2,8,1,1.0,3,3,17,1,3,1,1560,3,20,4,5,5,1
12395,10,4,8,3,2.0,3,6,15,0,6,0,435,1,14,13,13,5,1
6528,1,3,8,0,2.0,5,15,14,0,6,0,1440,2,33,3,13,5,1
6314,3,2,8,1,2.0,6,1,4,3,2,3,965,3,7,6,13,5,1
6270,3,2,8,1,2.0,4,9,11,2,5,2,845,3,7,6,13,5,1
14714,4,2,8,1,2.0,6,6,19,1,4,1,1395,3,7,6,13,5,1
9359,6,2,8,1,2.0,6,15,9,2,2,2,600,3,7,6,13,5,1
6724,1,2,8,1,0.0,4,9,14,0,5,0,230,3,10,29,13,5,1
10262,4,2,5,1,2.0,6,24,22,3,1,3,1210,3,7,6,13,5,1
4668,10,0,8,2,0.0,5,21,7,2,5,2,160,0,13,29,13,5,1
6610,3,2,8,1,1.0,3,6,11,2,6,2,565,3,20,22,5,5,1
3597,8,1,8,4,0.0,5,15,8,2,6,2,135,4,8,29,13,5,1
4462,3,3,8,0,0.0,3,9,10,2,2,2,165,2,5,29,13,5,1
12677,1,2,8,1,2.0,3,6,6,2,6,2,1640,3,33,6,13,5,1
23170,6,2,8,1,2.0,3,1,0,3,0,3,910,3,7,6,13,5,1
4804,3,3,8,0,0.0,6,6,4,3,4,3,155,2,5,29,13,5,1
6795,6,2,8,1,2.0,5,27,12,0,1,0,760,3,7,6,13,5,1
7662,1,3,8,0,2.0,5,18,12,0,2,0,1515,2,2,3,13,5,1
12751,1,2,8,1,1.0,6,6,13,0,4,0,1100,3,41,4,5,5,1
19595,4,4,8,3,2.0,3,6,20,1,6,1,1205,1,14,13,13,5,1
7975,10,0,8,5,0.0,3,9,7,2,2,2,160,0,13,29,13,5,1
14781,4,3,8,0,2.0,5,18,14,0,2,0,345,2,7,3,13,5,1
14781,4,3,8,0,2.0,5,9,8,2,4,2,740,2,7,3,13,5,1
10031,4,3,5,0,2.0,3,24,13,0,3,0,1585,2,7,3,13,5,1
10844,4,3,5,0,2.0,6,9,14,0,3,0,345,2,7,3,13,5,1
3502,4,0,5,2,0.0,5,9,19,1,4,1,180,0,13,29,13,5,1
13292,4,2,8,1,1.0,6,1,9,2,2,2,1130,3,21,4,5,5,1
14151,4,3,8,0,2.0,6,6,20,1,4,1,1630,2,14,3,13,5,1
12475,8,4,8,3,0.0,3,1,5,2,0,2,80,1,19,29,13,5,1
14714,4,2,8,1,2.0,6,3,20,1,1,1,940,3,7,6,13,5,1
8283,6,2,8,1,2.0,5,24,19,1,0,1,390,3,7,6,13,5,1
11087,4,0,5,5,2.0,3,12,20,1,5,1,775,0,7,8,13,5,1
10844,4,3,5,0,2.0,5,21,14,0,5,0,345,2,7,3,13,5,1
5883,3,2,8,1,2.0,6,24,18,1,1,1,415,3,7,6,13,5,1
7664,1,0,8,5,1.0,3,15,5,2,0,2,630,0,9,1,6,5,1
12898,4,2,5,1,2.0,5,27,8,2,1,2,1225,3,7,6,13,5,1
10262,4,2,5,1,2.0,6,12,22,3,6,3,1210,3,7,6,13,5,1
13067,4,3,8,0,2.0,5,15,9,2,6,2,575,2,14,3,13,5,1
4462,3,3,8,0,0.0,3,18,15,0,1,0,155,2,5,29,13,5,1
5678,4,4,8,3,0.0,6,27,2,3,4,3,85,1,19,29,13,5,1
14388,4,3,8,0,2.0,5,21,6,2,5,2,330,2,7,3,13,5,1
14714,4,2,8,1,2.0,6,3,19,1,1,1,1010,3,7,6,13,5,1
4804,3,3,8,0,0.0,5,27,9,2,1,2,165,2,5,29,13,5,1
11281,1,2,8,1,1.0,5,9,5,2,4,2,1600,3,0,4,5,5,1
11134,4,3,5,0,2.0,3,24,21,3,3,3,660,2,7,3,13,5,1
11647,1,4,8,3,1.0,3,12,19,1,5,1,810,1,4,9,9,5,1
10539,4,3,5,0,2.0,6,9,17,1,3,1,1685,2,14,3,13,5,1
12192,6,2,8,1,2.0,6,1,8,2,2,2,660,3,7,6,13,5,1
6121,1,0,8,2,0.0,4,24,13,0,6,0,170,0,13,29,13,5,1
13759,4,3,8,0,2.0,3,24,19,1,3,1,540,2,7,3,13,5,1
6427,6,2,8,1,2.0,3,27,10,2,6,2,915,3,7,6,13,5,1
3943,3,0,8,2,0.0,4,9,22,3,5,3,170,0,13,29,13,5,1
4284,3,0,8,2,0.0,5,12,22,3,3,3,170,0,13,29,13,5,1
8147,3,2,8,1,2.0,3,9,5,2,2,2,300,3,6,6,13,5,1
3502,4,0,5,2,0.0,5,12,19,1,3,1,180,0,13,29,13,5,1
3342,3,4,8,3,0.0,3,15,2,3,0,3,90,1,19,29,13,5,1
5734,3,0,8,5,0.0,3,21,6,2,4,2,165,0,13,29,13,5,1
8224,8,3,8,0,2.0,6,6,15,0,4,0,330,2,23,3,13,5,1
9748,8,2,8,1,2.0,3,6,6,2,6,2,310,3,33,6,13,5,1
8834,4,2,5,1,1.0,3,21,19,1,4,1,1995,3,0,4,5,5,1
7102,2,3,8,0,2.0,5,6,16,1,1,1,455,2,0,3,13,5,1
13727,6,2,8,1,2.0,5,15,13,0,6,0,750,3,7,6,13,5,1
11087,4,0,5,5,2.0,3,18,11,2,1,2,1310,0,7,8,13,5,1
10368,4,2,5,1,1.0,6,15,9,2,2,2,1125,3,28,4,5,5,1
7229,4,0,5,2,0.0,6,1,6,2,2,2,165,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,15,18,1,2,1,1485,3,7,6,13,5,1
4823,3,0,8,2,0.0,4,15,20,1,1,1,170,0,13,29,13,5,1
4804,3,3,8,0,0.0,5,24,4,3,0,3,155,2,5,29,13,5,1
10112,3,2,8,1,2.0,6,6,23,3,4,3,305,3,37,6,13,5,1
7229,4,0,8,2,0.0,5,27,6,2,1,2,165,0,13,29,13,5,1
13067,4,3,8,0,2.0,5,24,17,1,0,1,1745,2,14,3,13,5,1
14714,4,2,8,1,2.0,6,3,14,0,1,0,865,3,7,6,13,5,1
8907,1,2,8,1,2.0,6,3,9,2,1,2,795,3,6,6,13,5,1
7229,4,0,8,2,0.0,4,9,11,2,5,2,175,0,13,29,13,5,1
24528,6,2,8,1,1.0,3,3,17,1,3,1,465,3,26,4,5,5,1
6838,3,2,8,1,2.0,6,3,4,3,1,3,965,3,7,6,13,5,1
10406,6,2,5,1,2.0,6,12,7,2,6,2,835,3,7,6,13,5,1
12395,10,4,8,3,2.0,3,6,21,3,6,3,690,1,14,13,13,5,1
10203,1,3,8,0,2.0,5,6,20,1,1,1,1435,2,14,3,13,5,1
4049,3,4,8,3,0.0,5,12,6,2,3,2,90,1,19,29,13,5,1
13401,4,3,8,0,2.0,6,9,20,1,3,1,1295,2,14,3,13,5,1
9968,1,2,8,1,1.0,5,9,12,0,4,0,1180,3,28,4,5,5,1
8040,4,4,8,3,0.0,5,6,10,2,1,2,90,1,19,29,13,5,1
6427,6,2,8,1,2.0,3,27,15,0,6,0,620,3,7,6,13,5,1
5277,3,1,8,4,0.0,5,6,22,3,1,3,140,4,8,29,13,5,1
2228,4,4,5,3,0.0,4,1,2,3,1,3,85,1,19,29,13,5,1
5613,10,0,8,2,0.0,5,24,21,3,0,3,170,0,13,29,13,5,1
6669,3,3,8,0,2.0,5,12,17,1,3,1,280,2,33,3,13,5,1
11982,10,1,8,4,0.0,5,15,17,1,6,1,140,4,8,29,13,5,1
10118,4,3,5,0,1.0,5,21,6,2,5,2,1495,2,7,24,3,5,1
4148,3,3,8,0,0.0,3,15,21,3,0,3,160,2,5,29,13,5,1
18371,4,2,8,1,2.0,6,9,2,3,3,3,620,3,7,6,13,5,1
13587,6,2,8,1,2.0,6,12,11,2,6,2,570,3,7,6,13,5,1
12760,1,2,8,1,1.0,6,6,17,1,4,1,1560,3,20,4,5,5,1
10368,4,2,5,1,1.0,6,6,9,2,4,2,1125,3,28,4,5,5,1
3175,3,4,8,3,0.0,6,1,2,3,2,3,90,1,19,29,13,5,1
3597,8,1,8,4,0.0,5,9,9,2,4,2,135,4,8,29,13,5,1
6733,6,2,5,1,2.0,5,27,11,2,1,2,840,3,7,6,13,5,1
12192,6,2,8,1,2.0,6,1,3,3,2,3,525,3,7,6,13,5,1
15129,4,2,8,1,1.0,5,27,19,1,1,1,1430,3,0,4,5,5,1
4668,10,0,8,2,0.0,5,12,11,2,3,2,170,0,13,29,13,5,1
10262,4,2,5,1,2.0,6,27,17,1,4,1,1145,3,7,6,13,5,1
15129,4,2,8,1,1.0,5,18,9,2,2,2,1125,3,28,4,5,5,1
7878,6,2,8,1,2.0,6,3,7,2,1,2,920,3,20,6,13,5,1
8040,4,4,8,3,0.0,3,18,10,2,1,2,90,1,19,29,13,5,1
